Date_month,SP500_monthly_return,SP500_volatility,YOY_inflation,Inflation_volatility,Inflation_suprise,Inflation_lag,Volatility_lag,Surprise_lag
2018-05,2.824305131352254,2.7636337860075275,2.781921607842499,0.30981161976419536,-0.018078392157500733,2.4709963021052985,0.2469352549426675,-0.22900369789470165
2018-06,3.0066320209165647,2.821186992196276,2.807550693594029,0.318507467333488,-0.19244930640597113,2.781921607842499,0.30981161976419536,-0.018078392157500733
2018-07,-0.289259784212201,2.8305404897111974,2.8541247855619214,0.3170999383303164,-0.045875214438078515,2.807550693594029,0.318507467333488,-0.19244930640597113
2018-08,3.1778277750737693,2.889407063330331,2.6429238568742606,0.29911431736921734,-0.35707614312573943,2.8541247855619214,0.3170999383303164,-0.045875214438078515
2018-09,2.9630001172384524,2.9130019673848024,2.3320551058088284,0.2920987977103847,-0.3679448941911718,2.6429238568742606,0.29911431736921734,-0.35707614312573943
2018-10,0.9621267319372623,2.9044072509791903,2.4920324702180574,0.26495743353936285,-0.4079675297819425,2.3320551058088284,0.2920987977103847,-0.3679448941911718
2018-11,-6.299001404193179,3.613530857094333,2.1473285776677837,0.26746270203153116,-0.6526714223322161,2.4920324702180574,0.26495743353936285,-0.4079675297819425
2018-12,1.8245710565299864,3.588953335266493,2.0023809043401015,0.2834142254338748,-0.6976190956598987,2.1473285776677837,0.26746270203153116,-0.6526714223322161
2019-01,-10.046699044110621,4.6594075249461415,1.4875893578291313,0.3896702053206514,-1.212410642170869,2.0023809043401015,0.2834142254338748,-0.6976190956598987
2019-02,7.828591598764449,5.049360917537673,1.518861535132186,0.4630595432139236,-1.0811384648678142,1.4875893578291313,0.3896702053206514,-1.212410642170869
2019-03,3.5898331464150064,4.906888656946311,1.883186351306406,0.4800366518070986,-0.616813648693594,1.518861535132186,0.4630595432139236,-1.0811384648678142
2019-04,2.2648724119668606,4.753306782651432,2.0005834702090506,0.48267428442218757,-0.4994165297909494,1.883186351306406,0.4800366518070986,-0.616813648693594
2019-05,1.9719669857229345,4.729614863525915,1.795910555360614,0.4667907222101742,-1.1040894446393859,2.0005834702090506,0.48267428442218757,-0.4994165297909494
2019-06,-6.13189420686967,5.084265676032901,1.671194894390041,0.43872360270110555,-1.0288051056099592,1.795910555360614,0.4667907222101742,-1.1040894446393859
2019-07,8.011810412473967,5.561213775745184,1.8263313350370576,0.365778005134933,-0.7736686649629425,1.671194894390041,0.43872360270110555,-1.0288051056099592
2019-08,-0.36332052259383546,5.519860749220187,1.7376412106666417,0.3058217503231518,-0.9623587893333585,1.8263313350370576,0.365778005134933,-0.7736686649629425
2019-09,-1.601119940828823,5.495518333821032,1.6844977040391538,0.2802409856050499,-1.115502295960846,1.7376412106666417,0.3058217503231518,-0.9623587893333585
2019-10,1.169195575097685,5.498564016122494,1.7339736996186215,0.19615854146967665,-0.7660263003813785,1.6844977040391538,0.2802409856050499,-1.115502295960846
2019-11,4.307793966818298,5.206274124127478,2.092290394862913,0.1875173206230853,-0.4077096051370872,1.7339736996186215,0.19615854146967665,-0.7660263003813785
2019-12,1.5311895824754262,5.203090291473797,2.3195274699624555,0.23666435573387418,0.01952746996245569,2.092290394862913,0.1875173206230853,-0.4077096051370872
2020-01,4.6238274253646505,3.9272881353120783,2.599767976845199,0.30554888603625047,0.09976797684519889,2.3195274699624555,0.23666435573387418,0.01952746996245569
2020-02,-0.2741125439649452,3.5638669096287066,2.3413166797595175,0.30321684240137164,-0.058683320240482395,2.599767976845199,0.30554888603625047,0.09976797684519889
